PuzzleId,GameId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,OpeningTags
04lPa,mwqyku6G#47,5rk1/1b1n2pp/p3q3/1p6/3Q4/2Nn4/PPP3PP/4R2K w - - 6 24,e1e6 f8f1 d4g1 d3f2,1377,85,86,821,['mate' 'mateIn2' 'middlegame' 'pin' 'short' 'smotheredMate'],
04lQ7,duJqFY0r#55,3rr1kb/5p1p/2R3pB/3b4/6P1/3n2N1/1PP3BP/3R3K w - - 0 28,d1d3 e8e1 g3f1 e1f1,1538,79,94,6925,['mate' 'mateIn2' 'middlegame' 'pin' 'short'],
04lRE,LVAJ3xLd/black#46,2rq1rk1/pb4b1/1p4Q1/3p2N1/3P4/2N5/PP3P2/1K5R b - - 2 23,f8f6 h1h8 g8h8 g6h7,1663,78,92,62,"['attraction' 'master' 'mate' 'mateIn2' 'middlegame' 'pin' 'sacrifice'
 'short']",
04lSm,nrhsesYr/black#30,r1b1k2r/pp3p2/4pp1p/4n3/8/2Q2N2/1PPK1PPP/q2R1B1R b kq - 3 15,e5f3 d2e3 a1d1 f1b5 d1d7 b5d7,2782,99,91,1637,['advantage' 'defensiveMove' 'long' 'middlegame' 'sacrifice'],['Sicilian_Defense' 'Sicilian_Defense_Four_Knights_Variation']
04lT6,aRUvcg7h/black#32,r4rk1/p1p1b1pp/8/4p3/Q1bq4/6N1/PPP2PPP/R1B2RK1 b - - 10 16,f8f2 f1f2 d4d1 g3f1,1772,79,93,10081,['crushing' 'middlegame' 'short'],['Italian_Game' 'Italian_Game_Scotch_Gambit_Declined']
04lUr,QGSiNym8#59,3r4/p4knp/4p3/4B1P1/qp2PP2/1p6/P3Q3/K6R w - - 0 30,h1h7 d8d1 e2d1 a4a2,1676,75,86,218,['deflection' 'endgame' 'mate' 'mateIn2' 'sacrifice' 'short'],
04lXe,BF93ya2S/black#44,4rQ1k/p5pp/1p5q/n7/3P2nN/2P1r1P1/PP2B2P/R4RK1 b - - 2 22,e8f8 f1f8,713,104,89,555,['backRankMate' 'mate' 'mateIn1' 'middlegame' 'oneMove'],
04lmj,XqBIhBNV#35,rn2k3/pp2n3/2p1p2Q/3p1qN1/7P/2N5/PPP2r2/2KR3R w q - 0 18,g5e6 f5c2,1080,101,67,71,['mate' 'mateIn1' 'middlegame' 'oneMove' 'queensideAttack'],['Kings_Pawn_Game' 'Kings_Pawn_Game_McConnell_Defense']
04lmy,yCQYprl9#49,R1b1r1k1/2Bq1pp1/2Qp3p/3n4/8/5N1P/1P3PP1/6K1 w - - 0 25,c6d6 d5c7 d6d7 c8d7,1781,75,87,1210,['advantage' 'master' 'masterVsMaster' 'middlegame' 'short'],
04lpm,J0IYOq5Z/black#72,2r3k1/1p6/p3p1K1/7p/PPp3b1/4q3/1Q1N4/5R2 b - - 0 36,c8c7 b2h8 g8h8 f1f8,1830,75,91,880,['attraction' 'endgame' 'mate' 'mateIn2' 'sacrifice' 'short'],
04lr7,Beo7RcuQ#63,2r3k1/1p1bB2p/p6r/P2Pbp2/2P1p3/1P6/4B1PP/2R2R1K w - - 6 32,g2g3 e5g3 h2h4 g3h4 e7h4 h6h4 h1g2 f5f4,2021,77,93,8274,"['advantage' 'defensiveMove' 'kingsideAttack' 'middlegame' 'pin'
 'veryLong']",
04lyO,dFmEasxl/black#92,8/8/4k3/1pp2p2/p1P2P1p/P2K3P/1P6/8 b - - 0 46,b5c4 d3c4 e6d6 b2b3 a4b3 c4b3,2468,80,92,1267,['crushing' 'endgame' 'long' 'master' 'pawnEndgame'],
04m0c,BGCtCqCz#17,r1b1k2r/pp2nppp/1qn1p3/2bpP3/5P2/1NP5/PP4PP/RNBQKB1R w KQkq - 3 9,b1d2 c5f2 e1e2 b6e3,797,90,47,31,['mate' 'mateIn2' 'opening' 'short'],['French_Defense' 'French_Defense_La_Bourdonnais_Variation']
04m0l,H4x9KBMb/black#44,2r5/2q1kppp/p1rbpn2/1p1N4/8/1Q2B2P/PP3PP1/3RR1K1 b - - 0 22,e6d5 e3b6 e7f8 b6c7,1282,76,55,317,['advantage' 'discoveredAttack' 'discoveredCheck' 'middlegame' 'short'],
04m0x,kmdTnj5Q/black#76,3qrb2/1R4pk/p5pp/8/2B5/PPB4P/6P1/5R1K b - - 0 38,e8e7 f1f8 d8f8 c3b4 e7e1 b4e1,2247,76,61,59,['crushing' 'long' 'middlegame' 'sacrifice'],
04m1I,sQFF8bUM#95,2R5/5kp1/3r4/8/6P1/3rKPP1/2p5/2R5 w - - 2 48,e3f4 d6f6 f4e4 d3d1 c8c7 f7g6 c7g7 g6g7,2728,122,90,907,['crushing' 'endgame' 'rookEndgame' 'veryLong'],
04m1a,IiCb7oPw/black#62,4r1k1/pb6/1p6/3N2p1/2P4p/1P2b3/P3NpPP/3R1K2 b - - 3 31,e3c5 d5f6 g8f7 f6e8,831,88,91,558,['advantage' 'endgame' 'fork' 'short'],
04mES,8ziwpXlZ#73,7q/p2k4/4p1R1/np1pP1Q1/2pP4/2P5/PP3K1r/1R6 w - - 2 37,f2f3 h8h3 g5g3 h3f5,1343,353,100,1,['crushing' 'endgame' 'short'],
04mNz,6Mt19d4G#71,b7/7p/PB2k1p1/5p2/1N2p3/2b3P1/1r3P1P/3R2K1 w - - 0 36,b6d4 c3d4 d1d4 b2b1 g1g2 e4e3,1933,76,94,5701,['crushing' 'discoveredAttack' 'discoveredCheck' 'endgame' 'long'],
04mRD,9Ks2OWkX#53,6k1/Qppb2p1/6p1/6B1/4PR2/6q1/P1P5/6K1 w - - 2 27,g1f1 d7b5 c2c4 b5c4,1635,75,96,4408,['balestraMate' 'endgame' 'mate' 'mateIn2' 'short'],
04mUS,Q0YRVHyO/black#96,8/6k1/R4p1P/6r1/5KP1/8/8/8 b - - 0 48,g7h6 a6f6 g5g6 f4f5 g6f6 f5f6,2194,77,97,277,['crushing' 'endgame' 'long' 'rookEndgame'],
04mYi,X5BeRm86#67,r5k1/6pp/2r2p2/p2b4/8/PqNQP3/5RPP/2R3K1 w - - 0 34,d3d5 b3d5 c3d5 c6c1,867,78,100,163,['advantage' 'middlegame' 'short'],
04mZc,aiOdVccM/black#18,r1b2rk1/pp1p1pbp/1qn1pnp1/2p3B1/2B1P3/P1NP1N2/1PP2PPP/R2QK2R b KQ - 0 9,b6b2 c3a4 b2a1 d1a1,1546,77,95,5686,['advantage' 'opening' 'short' 'trappedPiece'],['Sicilian_Defense' 'Sicilian_Defense_Hyperaccelerated_Dragon']
04mc2,3xfH63MH#57,3r3r/p3k3/2p1n3/1p3P1K/8/3B1R2/P1P4P/R7 w - - 1 29,h5g4 d8g8,1424,89,86,329,['endgame' 'mate' 'mateIn1' 'oneMove'],
04mhR,IBFZFWzK#55,3r2k1/pqb5/1p2pp1r/2pP4/2N5/PP1P2P1/5P1P/Q1RR2K1 w - - 0 28,d5e6 h6h2 g1h2 g8g7 a1f6 g7f6,2197,135,82,14,['crushing' 'long' 'master' 'middlegame' 'sacrifice'],
04moI,XM8svHKR/black#68,8/4k1p1/p1p2p1p/1p1p1PP1/1P1P1K1P/2P5/P7/8 b - - 0 34,e7f7 f4g4 h6g5 h4g5 g7g6 f5g6 f7g6 g5f6 g6f6 g4f4,2479,82,92,805,['crushing' 'defensiveMove' 'endgame' 'pawnEndgame' 'veryLong' 'zugzwang'],
04moj,k9h35xuV/black#98,8/6p1/8/2k1p1P1/p7/P1K2P2/8/8 b - - 0 49,c5b5 c3d3 b5c5 d3e4 c5c4 e4e5 c4b3 e5d4 b3a3 d4c3,2252,107,86,19,['crushing' 'defensiveMove' 'endgame' 'pawnEndgame' 'veryLong'],
04mwo,ogw3OI5T#57,6k1/1ppn2p1/3p3p/3Np3/1PP5/6r1/3N3q/1R1QRK2 w - - 1 29,d2f3 h2g2,1281,77,92,3459,['mate' 'mateIn1' 'middlegame' 'oneMove'],
04mxE,FWQccnf2#81,3r3r/1b4k1/p4qp1/1ppp1p2/5b2/P1P1PNP1/1PQ2PK1/3R3R w - - 0 41,e3f4 h8h1 g2h1 d5d4,1980,120,80,26,['crushing' 'middlegame' 'pin' 'short'],
04mxa,jrht6yiJ/black#96,8/8/4pp1R/5p1P/4kP2/6PK/1r6/8 b - - 1 48,e4f3 h6f6 b2g2 f6g6,1626,75,84,187,['crushing' 'endgame' 'rookEndgame' 'short'],
04myA,L8Pr9v8I#91,r7/6p1/1K2k2p/p1R4P/P7/8/8/8 w - - 9 46,c5a5 a8a5 b6a5 g7g5,2105,93,75,30,['crushing' 'defensiveMove' 'endgame' 'rookEndgame' 'short'],
04mzK,1MIbYaNk#99,8/8/p2k1p1p/1p1Pb1p1/1P2P1P1/P4K1P/8/2B5 w - - 2 50,f3e3 e5f4 e3d3 f4c1,914,85,91,229,['bishopEndgame' 'crushing' 'endgame' 'short' 'skewer'],
04n3R,gJfVJzXe#91,3R4/2k3p1/1p3pQp/1q5P/3P1N2/4PPP1/6K1/4r3 w - - 17 46,g6e8 b5f1 g2h2 f1h1,1482,78,89,3315,['endgame' 'mate' 'mateIn2' 'short'],
04n54,YTlnesCs#47,r2q3r/bp2kp2/p3p3/1P1pn3/8/3Q1NP1/P5PP/2R2R1K w - - 0 24,f3e5 h8h2 h1h2 d8h8 d3h7 h8h7,1054,76,95,284,['attraction' 'fork' 'long' 'mate' 'mateIn3' 'middlegame' 'sacrifice'],
04n6Z,R7sT5ZSS#57,4r2k/1R4pp/p7/8/1PP1pq2/P4nNP/4QP2/5K2 w - - 5 29,e2e3 e8d8 g3e4 d8d1 f1e2 d1e1 e2d3 e1e3,2276,157,84,49,['crushing' 'endgame' 'quietMove' 'skewer' 'veryLong'],
04nDo,PwAPprkK/black#46,2r1r1k1/2q2pb1/p3p1p1/1p6/4N1P1/5P2/PPPQ3R/2K4R b - - 2 23,e8d8 h2h8 g7h8 h1h8 g8h8 d2h6 h8g8 e4f6,1764,77,94,4188,"['attraction' 'kingsideAttack' 'mate' 'mateIn4' 'middlegame' 'sacrifice'
 'veryLong']",
04nGz,QG6FqxoW#41,4r2r/p1pk1p2/Q2b2qp/2p3p1/P1PPp3/8/1P1B1PPP/R3R1K1 w - - 0 21,d4c5 d6h2 g1h2 g6a6,1540,76,93,1643,['crushing' 'discoveredAttack' 'master' 'middlegame' 'short'],
04nHB,3359Jgce/black#54,6k1/p4ppp/2p4q/3p4/3P4/2P2BQ1/Pr3P1p/4R2K b - - 0 27,h6d2 e1e8,935,77,100,382,['endgame' 'mate' 'mateIn1' 'oneMove'],
04nRF,kgdZNqwH#69,1k3r1r/2p5/Qn1p1P2/3P4/1q6/R3NRPp/2P2K1P/8 w - - 0 35,e3c4 b4c4 a6c4 b6c4,1886,75,92,490,['advantage' 'middlegame' 'short'],
04nSJ,RPbiOypB/black#66,4Qnk1/1b4p1/5r2/p4p1N/1p1p4/2p1B3/PqB4P/2R3K1 b - - 1 33,d4e3 h5f6 g7f6 c2b3 b2b3 a2b3,1974,74,86,440,['crushing' 'long' 'middlegame'],
04nTB,D6so9fLI#53,1r1r3k/Q3R1pp/4P3/5p2/6qP/4P1K1/P4PP1/7R w - - 4 27,g3h2 g4h4 h2g1 b8b1,1013,83,93,364,['endgame' 'mate' 'mateIn2' 'short'],
04nUM,QEWEnA1F/black#32,r2q1rk1/4bppp/p3pn2/1p1n4/3PNB2/3B3Q/PP3PPP/R4RK1 b - - 4 16,d5f4 e4f6 g8h8 h3h7,874,104,96,262,['kingsideAttack' 'mate' 'mateIn2' 'middlegame' 'short'],['Queens_Gambit_Declined' 'Queens_Gambit_Declined_Harrwitz_Attack']
04nVK,tp0j2WaB/black#60,8/4k1Nr/3p2pp/1p2p3/5p2/1P6/P4PPP/2R3K1 b - - 0 30,h7g7 c1c7 e7f6 c7g7 f6g7 a2a4 g7f6 a4a5,1570,76,93,629,['advantage' 'defensiveMove' 'endgame' 'rookEndgame' 'veryLong'],
04ncC,ejNqjJyE/black#62,6rk/5p1n/2qp1b2/5N2/2P1p1P1/1p5R/1P1Q1P1P/6K1 b - - 1 31,c6c4 h3h7 h8h7 d2h6,1543,75,86,212,['attraction' 'mate' 'mateIn2' 'middlegame' 'sacrifice' 'short'],
04nex,9486REPZ/black#48,r3r1k1/pp3pb1/2b2R2/4pPN1/2P1P3/7Q/Pq4PP/5R1K b - - 0 24,g7f6 h3h7 g8f8 h7f7,1000,77,89,177,['kingsideAttack' 'mate' 'mateIn2' 'middlegame' 'short'],
04njk,SQOA5SCc/black#30,r1b2rk1/pp2bp1p/4pnp1/q3N3/3P2P1/2BB4/PPQ2P1P/2KR3R b - - 0 15,a5a2 d3c4 a2c4 e5c4,1445,75,93,472,['advantage' 'master' 'middlegame' 'short'],['Queens_Gambit_Declined' 'Queens_Gambit_Declined_Harrwitz_Attack']
04nnf,CrTzrWdM/black#96,8/8/pbp5/4kp2/P1P4B/1P3K2/8/8 b - - 0 48,e5d4 h4f2 d4c3 f2b6 c6c5 f3e3 c3b3 e3d3,2652,87,83,85,['bishopEndgame' 'crushing' 'defensiveMove' 'endgame' 'skewer' 'veryLong'],
04noT,fGcIZoQ2/black#136,6rk/1Q3Kp1/5p2/8/P4B2/8/8/5r2 b - - 0 68,f1f4 b7h1 f4h4 h1h4,825,78,99,1238,['endgame' 'master' 'mate' 'mateIn2' 'queenRookEndgame' 'short'],
04ntl,kkEYRX9X/black#76,5q2/3Q2kp/3p4/p3b1N1/1p2P3/3K4/6rP/8 b - - 9 38,g7f6 g5h7 f6g6 h7f8,1303,79,96,21117,['crushing' 'endgame' 'fork' 'short'],
04nw7,Puuhm1Re#51,1k2r3/1pp3p1/3b1p2/3R4/p2P2P1/2P2P2/P1P1r3/1KBR4 w - - 0 26,d5a5 e2e1 d1e1 e8e1,1578,75,92,3688,['advantage' 'endgame' 'master' 'short'],
04nzp,bhTkVzLm/black#74,3r3r/1p3pkp/4p3/3bP3/1Q1N3b/1PP4P/PK3n2/6R1 b - - 1 37,g7h6 d4f5 e6f5 b4h4,1895,79,87,936,['discoveredAttack' 'mate' 'mateIn2' 'middlegame' 'short'],
04o0F,CshEBaym/black#48,r2R3k/5prp/p3p3/1p6/8/1BQ2q2/PPP2PbP/2KR4 b - - 3 24,a8d8 d1d8,756,79,82,85,['mate' 'mateIn1' 'middlegame' 'oneMove'],
04o1W,dhV7aAxW#35,1q3rk1/3p1ppp/Bp3n2/2r5/4P3/5P2/PP4PP/2RQ1RK1 w - - 1 18,a6c4 f8c8 c4f7 g8f7,1960,75,87,155,['advantage' 'middlegame' 'quietMove' 'short'],['Sicilian_Defense' 'Sicilian_Defense_Taimanov_Variation']
04o4M,i2Whwasf/black#58,q2r1rk1/p1R3p1/Bp2bp1p/8/5B1Q/1P5P/P5PK/8 b - - 5 29,a8e4 c7g7 g8g7 f4h6 g7g6 h4e4,1823,74,86,720,"['attraction' 'crushing' 'discoveredAttack' 'long' 'middlegame'
 'sacrifice']",
04o7x,bY1eYOlO#41,3q1rk1/B3bppp/3p4/6r1/6Q1/1P6/P4PPP/3R1RK1 w - - 1 21,g4e2 d8a8 g2g3 a8a7,1651,74,93,2288,['advantage' 'middlegame' 'short'],
04o8O,j0X0G7oz#123,8/1P3N1p/6p1/2P5/8/4k3/3p1r2/6K1 w - - 2 62,b7b8q d2d1q,1052,75,100,315,['advancedPawn' 'endgame' 'mate' 'mateIn1' 'oneMove' 'promotion'],
04o8W,6JDAQ2Ba#85,3r4/R7/8/4R3/1P3p2/3k4/P3p1PP/2r1K3 w - - 2 43,e1f2 c1f1,1042,88,92,1341,['endgame' 'mate' 'mateIn1' 'oneMove' 'rookEndgame'],
04oAZ,WRi1wNup/black#102,1Rr5/2P2pk1/p4p1r/6p1/P2P2Pn/4PB1p/2R4K/8 b - - 4 51,h6h8 b8c8 h4f3 h2g3 h8c8 g3f3,1848,75,89,113,['crushing' 'endgame' 'long'],
04oBV,x0q3raoS/black#12,rnbqk1nr/ppp1p1bp/3p2p1/4P3/2B2P2/8/PPP3PP/RNBQK1NR b KQkq - 0 6,d6e5 c4f7 e8f7 d1d8,1481,83,2,53,['crushing' 'deflection' 'opening' 'short'],['Modern_Defense' 'Modern_Defense_Other_variations']
04oLf,1bax1ira/black#98,Q7/8/p5pp/2p2p1k/2Pb1P2/7K/6r1/8 b - - 0 49,g2c2 a8f3,822,89,100,46,['endgame' 'mate' 'mateIn1' 'oneMove'],
04oRS,KZ89LgrZ/black#38,rnq3k1/pb3r2/1p1p1bnB/2p1p3/2P1P1P1/PP1P3B/3N1P2/R2QK2R b KQ - 2 19,f7h7 g4g5 h7h6 g5h6,1541,78,82,78,['advantage' 'middlegame' 'short'],['Pirc_Defense' 'Pirc_Defense_Other_variations']
04oUz,N8wGKTYV/black#36,r2q1rk1/p1p3pp/2pb4/3p3Q/7p/1P2Pn2/PBPNKP2/R6R b - - 1 18,d8d7 d2f3 d7f5 h5f5,1746,74,86,1725,['crushing' 'middlegame' 'short'],['Nimzo-Larsen_Attack' 'Nimzo-Larsen_Attack_Modern_Variation']
04oVC,FWOGLWND#61,r2r1bk1/5ppp/p7/8/3Bq3/4p1P1/P1N2P1P/1R1Q1R1K w - - 0 31,h1g1 e3e2 d1e2 e4e2,1529,121,47,26,['advancedPawn' 'crushing' 'fork' 'middlegame' 'short'],
04oWz,74wIKrtk/black#82,4r3/4r1pk/4p3/6R1/2BpR3/pPb5/P5PP/6K1 b - - 0 41,e6e5 e4h4,1108,75,89,382,['endgame' 'mate' 'mateIn1' 'oneMove' 'pillsburysMate'],
04oYd,pdo68pSD/black#78,4r1k1/3R1p1p/p5pK/2p2p2/2P5/P6P/6P1/8 b - - 2 39,e8e3 d7d8 e3e8 d8e8,557,106,79,483,['endgame' 'mate' 'mateIn2' 'rookEndgame' 'short'],
04oZl,XkvLQ8sI/black#86,8/8/1PR4b/5k2/2p1pr2/8/2P1KP2/8 b - - 0 43,h6g7 b6b7 g7e5 c6c5 f5g6 c5e5,1657,75,94,5214,['advancedPawn' 'crushing' 'endgame' 'long'],
04ofv,Tvwc1KxS/black#96,1k6/8/1pq5/p7/P3QK2/5P2/8/8 b - - 2 48,c6e4 f4e4 b8b7 f3f4 b7c6 f4f5 c6d6 e4d4,2042,178,45,21,['crushing' 'defensiveMove' 'endgame' 'quietMove' 'veryLong'],
04oiW,Ok0kPC4Z/black#60,r4rk1/5p1p/p2NnQpq/8/3p4/3P4/5PP1/2R2RK1 b - - 1 30,a8d8 d6f5 h6g7 f5g7,2030,82,83,37,['crushing' 'middlegame' 'short'],
04orv,3JfJ6Vl1/black#42,2k1r3/pp3pQp/8/6BK/6P1/2Pr4/Pq3b1P/R5NR b - - 4 21,b2a1 g7f7 a1e1 f7c4 c8b8 c4d3,2050,83,91,1161,['advantage' 'fork' 'long' 'middlegame'],
04otz,pTRWb5su#55,8/Q2R2pk/7p/4pPq1/4n3/8/P3n1PP/5R1K w - - 3 28,d7d1 e4g3 h2g3 g5h5,1633,74,86,308,['endgame' 'mate' 'mateIn2' 'sacrifice' 'short'],
04ovF,uWmaKqAi#87,8/p5k1/1p6/1Rb3P1/2P5/1P4K1/b6P/8 w - - 3 44,h2h4 a7a6 b5c5 b6c5,1615,74,94,11433,['crushing' 'endgame' 'master' 'short' 'trappedPiece'],
04oyE,cwJF5GRN/black#62,r1r3k1/5pbp/1np1q1p1/1p2p3/8/2B3P1/P2Q1PBP/R2R2K1 b - - 3 31,e5e4 c3g7 g8g7 d2d4 e6f6 d4b6,1298,76,93,5745,['advantage' 'attraction' 'fork' 'long' 'master' 'middlegame'],
04p1J,gklPG3o2/black#52,6rk/1bq1rpp1/p3pN1Q/1p2P3/3N2R1/2P5/PP4nP/R5K1 b - - 0 26,g7h6 g4g8,517,104,91,342,['arabianMate' 'kingsideAttack' 'mate' 'mateIn1' 'middlegame' 'oneMove'],
04p2W,SGK4cXH6/black#64,3r1k2/1p3p1p/p4Nnp/8/3pR3/1P6/1PP4P/6K1 b - - 2 32,d8d6 e4e8 f8g7 f6h5,1558,76,97,6120,['endgame' 'mate' 'mateIn2' 'short'],
04p2r,HFonILFW#95,4Q3/8/5p2/5kp1/8/6P1/5r1K/8 w - - 1 48,h2h3 g5g4 h3h4 f2h2,895,91,100,48,['endgame' 'mate' 'mateIn2' 'queenRookEndgame' 'short'],
04p5R,9vFqJ15K#59,2r5/1k4q1/2pRp3/ppQ1Pp1p/8/2P1P3/PP3PrP/3R2K1 w - - 0 30,g1f1 g2g1 f1e2 g7g4 f2f3 g4g2 e2d3 g1d1,1214,111,90,38,['deflection' 'endgame' 'mate' 'mateIn4' 'veryLong'],
04p6y,NqVoZiSQ#63,2r2qk1/pr5p/4p1pP/3bNpQ1/2pP4/2P3R1/P4PP1/2R3K1 w - - 1 32,e5g6 h7g6 g5g6 g8h8,1337,76,71,111,['advantage' 'defensiveMove' 'middlegame' 'short'],
04p7f,pvpLhsag#31,3rr1k1/ppp1qppp/3b4/3P4/8/P4n1P/1PP2PP1/R1BQR1K1 w - - 0 16,d1f3 e7e1,509,96,82,977,['hangingPiece' 'kingsideAttack' 'mate' 'mateIn1' 'middlegame' 'oneMove'],"['Englund_Gambit_Complex'
 'Englund_Gambit_Complex_Hartlaub-Charlick_Gambit']"
04p9H,RDzKiMPC/black#48,r1bq4/pp1pk1bN/8/5p2/5P2/2PB4/PP4P1/2KRR3 b - - 1 24,e7f7 d3c4 f7g6 d1d6,2276,77,80,215,['crushing' 'master' 'middlegame' 'short'],
04p9Y,HkhPYvOv/black#32,r2qr1k1/1p3pp1/p1pN2np/3p1b2/1P1P4/P4NP1/1BQ2PBP/R3R1K1 b - - 0 16,f5c2 e1e8 d8e8 d6e8,940,80,70,60,['advantage' 'fork' 'middlegame' 'short'],['English_Opening' 'English_Opening_Agincourt_Defense']
04pAT,aizjoghG/black#66,k2r2Q1/pp3R2/4p2p/n2pP2P/2pPn2N/Pq2B1P1/6NK/5R2 b - - 0 33,d8g8 f7f8 g8f8 f1f8,1131,96,78,73,['backRankMate' 'master' 'mate' 'mateIn2' 'middlegame' 'short'],
04pB2,grSfEE8O#67,5k2/Q6p/1p2p3/1q6/3P4/P1PKP1P1/6P1/R7 w - - 1 34,d3e4 b5f5,1392,78,87,1047,['endgame' 'mate' 'mateIn1' 'oneMove'],
04pC7,ImaOozH3/black#68,8/p4p1p/6p1/1pk1PP2/3p2P1/3K3P/PP6/8 b - - 0 34,c5d5 e5e6 f7e6 f5f6 d5d6 d3d4,1961,75,86,119,['advantage' 'endgame' 'long' 'master' 'pawnEndgame'],
04pCb,JV1e6Twl/black#18,r2qkb1r/pppnpppp/2n5/1B6/3P4/2N2Q1P/PPP3P1/R1B2RK1 b kq - 4 9,c6d4 f3f7,714,88,93,287,['attackingF2F7' 'mate' 'mateIn1' 'oneMove' 'opening'],"['Blackmar-Diemer_Gambit_Accepted'
 'Blackmar-Diemer_Gambit_Accepted_Teichmann_Defense']"
04pLQ,d2zxyD34/black#30,r2q1k1r/ppp1b1p1/6Bp/3N2N1/2Q2Pb1/8/PP4PP/R1n2K1R b - - 0 15,g4e2 c4e2 c1e2 g5e6 f8g8 e6d8,1516,76,93,111,['advantage' 'fork' 'long' 'middlegame' 'sacrifice'],['Scotch_Game' 'Scotch_Game_Goring_Gambit']
04pMN,2qZPboxr/black#52,2k4r/R1p3bp/2P3p1/5p2/P7/5P2/3r1P1P/2R2K2 b - - 0 26,c8d8 c1e1 d2f2 f1g1 f2e2 a7a8 d8e7 e1e2,2536,108,89,675,['crushing' 'endgame' 'quietMove' 'veryLong'],
04pNd,Ms2BFr7M/black#76,8/5ppk/p4q1p/1p3r2/2P1Q3/P2P1P2/1P4P1/4R1K1 b - - 0 38,b5c4 g2g4 g7g6 g4f5,1508,75,90,3064,['crushing' 'endgame' 'short'],
04pTv,ym7Jk4Tj/black#44,r4k2/p3q3/2p1ppQ1/1p1n2p1/3P4/2P1B3/PP3P1r/1K2R2R b - - 3 22,e7g7 g6g7 f8g7 h1h2,1107,77,68,157,['crushing' 'master' 'middlegame' 'short'],
04pX4,WscPxwSu#105,8/8/1b1Bk2p/1P2P1pP/1K1p2P1/5P2/8/8 w - - 0 53,d6c5 d4d3 c5b6 d3d2,2183,76,86,272,['advancedPawn' 'bishopEndgame' 'crushing' 'endgame' 'sacrifice' 'short'],
04pb0,oOhnsu0j/black#78,5rk1/R7/6p1/3P3p/4N2P/2P1KP2/p5r1/8 b - - 0 39,f8b8 e4f6 g8f8 f6d7 f8e7 d7b8,1047,77,92,470,"['crushing' 'discoveredAttack' 'discoveredCheck' 'endgame' 'exposedKing'
 'fork' 'long']",
04pbK,q304tVnU/black#44,4rr1k/ppb2pp1/2p4q/6N1/3P1NPP/2P3P1/PPQ5/2K4R b - - 0 22,f7f6 f4g6 h6g6 c2g6,1251,75,78,554,['crushing' 'fork' 'middlegame' 'short'],
04phO,XxMZ1mwc#69,3r4/p2q4/5kpp/1pQ2p2/4b3/P3R3/1P4PP/4R1K1 w - - 0 35,b2b4 d8c8 c5c8 d7c8,2134,76,88,709,['advantage' 'endgame' 'short' 'trappedPiece'],
04pjM,7GS9viTo/black#46,1k1r2nr/pp2b3/6n1/8/2Q1N3/4q3/PP4PP/2RR3K b - - 7 23,e3f4 d1d8 e7d8 c4c8,1291,78,93,1099,['mate' 'mateIn2' 'middlegame' 'queensideAttack' 'short'],
04poP,FynXqOpM/black#84,8/2r3pp/p1r3k1/1p2b3/1n2N2P/4B3/1P6/1K1R1R2 b - - 10 42,c6c2 h4h5 g6h5 f1f5,2000,169,54,26,['advantage' 'attraction' 'middlegame' 'short'],
04poq,ooQUwRZI/black#40,3k3r/1pq3pp/p4p2/2bQp3/2P5/8/PBP2PPP/4R1K1 b - - 1 20,d8e7 b2e5 f6e5 e1e5,1658,77,94,13405,['crushing' 'endgame' 'short'],
04ppJ,LVurnURS#53,6k1/1r2b1pp/4p3/pq2p2P/4P1P1/2pRB3/PP2QP2/6K1 w - - 1 27,b2b3 b7d7 d3d7 b5e2,1667,74,91,2577,['advantage' 'endgame' 'short'],
04pqI,VYsEdeJQ/black#66,8/2p3pp/N1p3p1/3k4/8/nP5P/2P2PP1/3K4 b - - 0 33,a3b5 c2c4 d5d6 c4b5,1460,74,96,1547,['crushing' 'endgame' 'fork' 'knightEndgame' 'short'],
04pxp,CzUSyaf3#49,2r3k1/pp2Qppp/8/3p4/2rP4/6PP/PP6/K1qR2R1 w - - 5 25,d1c1 c4c1 g1c1 c8c1,598,112,53,138,['backRankMate' 'endgame' 'mate' 'mateIn2' 'queenRookEndgame' 'short'],
04q0u,Cf5Qgd5V/black#18,r1b1kbnr/ppp1qppp/8/4PnB1/8/5N2/PPP2PPP/RN1Q1RK1 b kq - 4 9,e7e6 d1d8,503,103,90,718,['mate' 'mateIn1' 'oneMove' 'opening'],['Italian_Game' 'Italian_Game_Paris_Defense']
04q2K,4SO70lVi/black#48,2rqr1k1/p2n1p2/1p2P2Q/2p2p1P/3p4/3P2P1/PPP2PK1/R3R3 b - - 0 24,d8f6 e6d7 f6h6 e1e8 c8e8 d7e8q,2017,75,95,1230,"['advancedPawn' 'crushing' 'discoveredAttack' 'fork' 'long' 'middlegame'
 'promotion']",
04q3s,9dUu7g9i/black#52,3r1rk1/1pb2p1p/p1p1P1p1/6q1/3B4/2P2Q2/P1P2RPP/5RK1 b - - 0 26,f7e6 f3f8 d8f8 f2f8,579,94,100,107,['kingsideAttack' 'mate' 'mateIn2' 'middlegame' 'pillsburysMate' 'short'],
04q4A,ePS4A72e/black#86,8/2pr4/3kp3/3q4/5Qp1/5RP1/6P1/7K b - - 1 43,e6e5 f4b4 d6e6 b4g4,2333,96,87,372,['advantage' 'endgame' 'short'],
